Map,Player,Kills,Deaths,ADR,KAST%,Rating,MatchID
Mirage,15523,11,21,61.5,64.0,0.75,2340590/buffdaddys-paypal-vs-faint-esea-advanced-season-33-north-america
Mirage,17097,14,19,64.1,56.0,0.74,2340590/buffdaddys-paypal-vs-faint-esea-advanced-season-33-north-america
Mirage,15517,21,18,97.8,68.0,1.21,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Mirage,17799,14,17,67.0,56.0,0.93,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Mirage,19436,15,22,51.5,68.0,0.76,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Mirage,17453,12,22,63.8,64.0,0.73,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Mirage,13520,9,17,40.7,52.0,0.54,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Mirage,16589,24,13,102.0,84.0,1.60,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Mirage,19174,22,14,91.9,84.0,1.48,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Mirage,18709,22,15,88.0,84.0,1.39,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Mirage,17623,15,14,62.7,80.0,1.01,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Mirage,14799,13,15,62.0,76.0,0.97,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Inferno,17799,11,15,77.8,64.7,0.78,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Inferno,19436,10,17,56.3,58.8,0.56,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Inferno,17453,6,16,30.8,41.2,0.49,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Inferno,15517,4,16,47.9,41.2,0.41,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Inferno,13520,3,16,27.2,29.4,0.21,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Inferno,17623,19,7,101.9,100.0,1.86,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Inferno,14799,20,7,118.8,82.4,1.86,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Inferno,19174,13,5,72.1,88.2,1.51,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Inferno,18709,13,8,101.0,82.4,1.39,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Inferno,16589,15,7,78.5,82.4,1.39,2340564/front-vs-trivium-esea-advanced-season-33-north-america
Vertigo,17494,20,20,91.7,77.8,1.22,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Vertigo,18629,22,19,77.8,66.7,1.16,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Vertigo,15047,16,18,75.2,63.0,0.88,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Vertigo,16665,14,19,54.5,55.6,0.74,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Vertigo,18432,9,18,50.8,51.9,0.64,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Vertigo,17353,34,15,144.1,81.5,2.16,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Vertigo,19846,22,15,78.7,70.4,1.24,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Vertigo,18891,17,16,67.5,77.8,1.06,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Vertigo,9342,11,18,55.4,70.4,0.81,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Vertigo,9344,10,17,36.7,59.3,0.65,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,16665,20,11,81.8,85.0,1.69,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,17494,21,12,106.8,75.0,1.58,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,18629,16,14,77.8,70.0,1.19,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,15047,12,13,77.7,75.0,1.07,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,18432,11,15,68.3,65.0,0.96,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,9342,20,14,90.5,65.0,1.23,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,18891,14,17,64.5,75.0,0.92,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,19846,13,16,78.7,70.0,0.90,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,17353,9,16,54.1,60.0,0.65,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,9344,9,17,69.3,65.0,0.61,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Inferno,17494,25,21,107.8,80.0,1.41,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Inferno,18629,26,20,82.1,66.7,1.24,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Inferno,16665,20,20,74.5,63.3,0.99,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Inferno,15047,19,21,63.2,66.7,0.89,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Inferno,18432,6,21,27.3,63.3,0.52,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Inferno,19846,39,18,127.2,90.0,1.88,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Inferno,9342,21,17,76.0,73.3,1.20,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Inferno,17353,16,20,79.9,76.7,1.12,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Inferno,18891,20,19,54.8,63.3,0.93,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Inferno,9344,6,22,32.7,53.3,0.45,2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
Train,4679,29,19,90.2,80.0,1.35,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Train,10588,23,23,72.9,80.0,1.15,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Train,9686,21,19,52.6,71.4,0.95,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Train,8082,17,24,56.3,57.1,0.83,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Train,8248,18,26,63.2,71.4,0.83,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Train,15007,35,20,96.9,82.9,1.48,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Train,10892,23,23,81.6,65.7,1.14,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Train,7808,23,22,73.2,65.7,1.01,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Train,9875,15,21,48.4,68.6,0.86,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Train,13188,15,22,53.8,65.7,0.83,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,8248,28,11,119.3,85.7,2.01,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,10588,17,10,100.4,90.5,1.55,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,8082,16,14,85.3,76.2,1.39,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,9686,14,9,76.2,76.2,1.36,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,4679,13,12,55.4,76.2,1.03,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,15007,16,18,87.5,71.4,0.97,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,9875,16,19,77.0,52.4,0.87,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,13188,10,16,35.3,81.0,0.65,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,7808,8,18,53.4,66.7,0.54,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Vertigo,10892,6,18,45.8,57.1,0.46,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,8248,29,17,106.5,89.7,1.69,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,4679,19,13,58.8,79.3,1.27,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,10588,21,23,88.7,75.9,1.16,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,8082,17,20,70.0,72.4,0.98,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,9686,18,21,67.6,62.1,0.89,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,15007,26,20,103.0,79.3,1.30,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,10892,24,21,84.2,82.8,1.23,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,13188,16,20,61.0,72.4,0.95,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,9875,17,21,54.6,62.1,0.80,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Inferno,7808,11,22,48.6,79.3,0.77,2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
Dust2,10762,24,24,95.3,69.0,1.16,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Dust2,13466,21,20,65.6,55.2,0.94,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Dust2,11217,16,17,60.9,62.1,0.93,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Dust2,17145,18,23,67.8,55.2,0.84,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Dust2,16412,13,20,61.2,58.6,0.72,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Dust2,9857,26,16,96.1,79.3,1.43,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Dust2,9353,22,19,94.0,72.4,1.27,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Dust2,15728,21,19,76.2,82.8,1.21,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Dust2,150,20,19,72.8,69.0,1.06,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Dust2,17024,15,19,45.7,72.4,0.82,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Nuke,17145,26,15,110.9,88.5,1.70,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Nuke,10762,17,17,92.9,73.1,1.17,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Nuke,11217,18,16,68.8,69.2,1.14,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Nuke,16412,17,14,66.0,73.1,1.10,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Nuke,13466,18,16,61.2,73.1,0.99,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Nuke,9353,21,17,86.7,69.2,1.14,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Nuke,150,15,19,77.3,73.1,1.00,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Nuke,15728,17,19,73.1,65.4,0.91,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Nuke,9857,16,20,68.0,73.1,0.89,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Nuke,17024,9,22,38.0,46.2,0.42,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Inferno,17145,23,19,84.3,72.4,1.21,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Inferno,11217,21,16,74.3,75.9,1.14,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Inferno,13466,21,17,67.2,75.9,1.08,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Inferno,10762,19,25,74.5,62.1,0.91,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Inferno,16412,14,21,66.7,69.0,0.83,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Inferno,9353,30,16,109.9,86.2,1.62,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Inferno,15728,21,19,76.2,75.9,1.10,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Inferno,9857,20,20,83.7,69.0,1.09,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Inferno,150,19,22,69.6,69.0,1.03,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Inferno,17024,8,21,31.7,51.7,0.53,2340547/skade-vs-turkey5-esea-advanced-season-33-europe
Dust2,7592,28,15,120.7,65.4,1.60,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Dust2,7398,24,16,88.2,76.9,1.50,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Dust2,4954,19,13,87.3,80.8,1.33,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Dust2,9032,14,16,46.0,61.5,0.77,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Dust2,7412,13,17,54.7,61.5,0.76,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Dust2,11893,18,20,104.0,69.2,1.17,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Dust2,7169,19,20,75.2,65.4,1.04,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Dust2,1225,14,20,64.5,57.7,0.81,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Dust2,7322,14,19,59.5,50.0,0.77,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Dust2,14176,12,19,47.2,53.8,0.58,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Overpass,7592,32,23,82.1,75.0,1.36,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Overpass,7398,29,23,94.1,72.2,1.23,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Overpass,9032,20,22,66.7,69.4,1.03,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Overpass,4954,18,23,59.8,69.4,0.90,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Overpass,7412,19,25,63.8,66.7,0.87,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Overpass,1225,33,20,102.4,83.3,1.48,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Overpass,11893,26,21,76.6,75.0,1.21,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Overpass,7169,23,25,69.4,61.1,0.93,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Overpass,7322,17,27,61.4,63.9,0.74,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Overpass,14176,17,26,50.8,63.9,0.68,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Nuke,4954,23,11,98.3,83.3,1.60,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Nuke,7592,21,15,82.2,75.0,1.38,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Nuke,7412,18,18,101.0,75.0,1.24,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Nuke,7398,17,16,73.8,62.5,1.08,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Nuke,9032,12,18,57.8,83.3,0.83,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Nuke,11893,21,17,73.0,66.7,1.16,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Nuke,1225,12,20,92.5,66.7,0.97,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Nuke,7322,14,16,63.1,75.0,0.94,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Nuke,7169,16,17,60.3,66.7,0.86,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Nuke,14176,15,21,63.9,70.8,0.76,2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
Mirage,17402,27,20,92.4,76.7,1.33,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Mirage,14505,21,18,84.7,66.7,1.23,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Mirage,9103,22,16,83.3,70.0,1.16,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Mirage,19732,19,20,64.0,70.0,0.89,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Mirage,9112,16,22,65.0,70.0,0.83,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Mirage,12588,27,21,89.6,70.0,1.27,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Mirage,16281,21,19,67.2,76.7,1.09,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Mirage,18736,16,21,62.1,63.3,0.91,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Mirage,17307,17,20,70.7,66.7,0.91,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Mirage,11806,15,24,65.4,53.3,0.78,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Overpass,14505,22,17,95.1,78.3,1.34,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Overpass,19732,19,16,87.0,65.2,1.11,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Overpass,17402,18,16,77.9,65.2,1.05,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Overpass,9112,7,17,52.7,69.6,0.75,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Overpass,9103,9,17,56.5,60.9,0.68,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Overpass,17307,22,12,96.2,73.9,1.54,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Overpass,18736,20,13,79.8,60.9,1.27,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Overpass,12588,17,14,82.9,65.2,1.27,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Overpass,11806,12,18,58.7,60.9,0.77,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Overpass,16281,12,19,64.0,60.9,0.73,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Inferno,9103,26,19,81.9,80.0,1.20,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Inferno,19732,26,25,78.2,68.6,1.07,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Inferno,14505,26,24,77.3,71.4,1.07,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Inferno,17402,24,25,70.8,65.7,0.96,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Inferno,9112,18,26,58.3,62.9,0.83,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Inferno,11806,34,22,99.3,71.4,1.39,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Inferno,17307,26,23,82.3,77.1,1.14,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Inferno,18736,19,24,69.3,74.3,0.96,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Inferno,12588,18,24,64.4,71.4,0.95,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Inferno,16281,20,27,66.7,74.3,0.94,2340496/paradox-vs-airborne-lpl-pro-league-season-4
Dust2,14365,20,11,86.5,87.5,1.56,2340364/geng-vs-mibr-flashpoint-1
Dust2,8735,18,7,70.0,79.2,1.42,2340364/geng-vs-mibr-flashpoint-1
Dust2,7131,14,12,70.1,79.2,1.26,2340364/geng-vs-mibr-flashpoint-1
Dust2,9056,16,12,70.3,70.8,1.20,2340364/geng-vs-mibr-flashpoint-1
Dust2,8521,12,9,56.6,83.3,1.07,2340364/geng-vs-mibr-flashpoint-1
Dust2,5736,11,12,51.5,58.3,0.81,2340364/geng-vs-mibr-flashpoint-1
Dust2,9217,11,16,62.3,54.2,0.78,2340364/geng-vs-mibr-flashpoint-1
Dust2,2023,12,17,51.2,58.3,0.77,2340364/geng-vs-mibr-flashpoint-1
Dust2,8564,13,17,51.6,54.2,0.73,2340364/geng-vs-mibr-flashpoint-1
Dust2,14737,4,18,38.0,54.2,0.45,2340364/geng-vs-mibr-flashpoint-1
Vertigo,7131,23,19,93.9,79.3,1.28,2340364/geng-vs-mibr-flashpoint-1
Vertigo,9056,19,20,81.3,72.4,1.09,2340364/geng-vs-mibr-flashpoint-1
Vertigo,14365,18,21,59.1,75.9,0.92,2340364/geng-vs-mibr-flashpoint-1
Vertigo,8735,15,20,61.3,55.2,0.79,2340364/geng-vs-mibr-flashpoint-1
Vertigo,8521,9,20,43.9,62.1,0.59,2340364/geng-vs-mibr-flashpoint-1
Vertigo,14737,28,15,106.6,86.2,1.55,2340364/geng-vs-mibr-flashpoint-1
Vertigo,5736,26,16,86.1,72.4,1.34,2340364/geng-vs-mibr-flashpoint-1
Vertigo,2023,23,13,59.1,82.8,1.21,2340364/geng-vs-mibr-flashpoint-1
Vertigo,8564,13,21,74.5,62.1,0.86,2340364/geng-vs-mibr-flashpoint-1
Vertigo,9217,9,20,43.4,62.1,0.67,2340364/geng-vs-mibr-flashpoint-1
Train,9056,22,18,81.7,71.4,1.11,2340364/geng-vs-mibr-flashpoint-1
Train,8735,16,19,66.1,71.4,0.99,2340364/geng-vs-mibr-flashpoint-1
Train,14365,15,20,65.3,75.0,0.97,2340364/geng-vs-mibr-flashpoint-1
Train,7131,21,21,79.9,64.3,0.96,2340364/geng-vs-mibr-flashpoint-1
Train,8521,12,22,60.1,57.1,0.66,2340364/geng-vs-mibr-flashpoint-1
Train,5736,27,15,88.9,67.9,1.45,2340364/geng-vs-mibr-flashpoint-1
Train,2023,23,15,75.6,71.4,1.26,2340364/geng-vs-mibr-flashpoint-1
Train,8564,23,20,91.6,75.0,1.23,2340364/geng-vs-mibr-flashpoint-1
Train,9217,13,19,64.0,67.9,0.87,2340364/geng-vs-mibr-flashpoint-1
Train,14737,14,17,56.3,78.6,0.84,2340364/geng-vs-mibr-flashpoint-1
Inferno,14736,23,16,81.2,71.4,1.17,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Inferno,19869,16,20,62.0,67.9,0.96,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Inferno,9218,18,22,74.6,71.4,0.89,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Inferno,12092,15,19,63.2,64.3,0.81,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Inferno,555,10,19,52.8,53.6,0.76,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Inferno,10570,25,17,91.9,85.7,1.42,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Inferno,10842,22,14,82.0,71.4,1.29,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Inferno,11213,18,18,76.2,64.3,1.06,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Inferno,7383,14,14,59.5,71.4,0.98,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Inferno,9220,17,19,70.2,60.7,0.91,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Train,9218,34,21,93.0,91.7,1.60,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Train,555,23,22,72.7,75.0,1.11,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Train,12092,25,23,88.4,75.0,1.11,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Train,14736,22,21,61.1,75.0,1.03,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Train,19869,23,23,67.7,66.7,0.92,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Train,11213,30,24,85.7,72.2,1.22,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Train,10842,26,26,73.1,63.9,1.03,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Train,7383,22,23,59.8,66.7,0.96,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Train,9220,16,26,64.9,72.2,0.84,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Train,10570,16,29,57.9,58.3,0.62,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Overpass,12092,18,15,89.7,73.9,1.17,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Overpass,9218,17,19,80.3,65.2,0.97,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Overpass,555,14,17,66.6,73.9,0.83,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Overpass,14736,8,18,46.1,60.9,0.48,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Overpass,19869,7,18,36.3,39.1,0.48,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Overpass,11213,23,10,97.2,73.9,1.62,2340465/9z-vs-imperial-aorus-league-2020-1-finals
Overpass,10842,22,14,100.6,82.6,1.59,2340465/9z-vs-imperial-aorus-league-2020-1-finals
